Years_x,Time,Temperature,Humidity,Ground radiation intensity,Radiation intensity in the upper atmosphere,Photovoltaic power generation,Years_y,Air density,Wind Speed,Power generation,wind speed,Wind speed
03-12-2019 04:00,00:00.0,-17.732,0.001,0,0,0,03-03-2019 04:00,1.231,4.288,1683.756,6.966,5.861
03-03-2019 04:00,00:00.0,-8.318,0.002,0,0,0,03-03-2019 04:00,1.231,4.288,1683.756,6.966,5.861
03-06-2019 04:00,00:00.0,7.784,0.007,64.86,162.737,382.025,03-03-2019 04:00,1.231,4.288,1683.756,6.966,5.861
03-09-2019 04:00,00:00.0,11.855,0.008,1.587,5.096,0,03-03-2019 04:00,1.231,4.288,1683.756,6.966,5.861
03-06-2019 05:00,00:00.0,9.797,0.008,194.527,375.215,1695.966,03-06-2019 05:00,1.147,4.288,174.195,6.966,3.492
03-12-2019 05:00,00:00.0,-17.76,0.001,0,0,0,03-06-2019 05:00,1.147,4.288,174.195,6.966,3.492
03-09-2019 05:00,00:00.0,12.19,0.009,57.28,144.749,1156.879,03-06-2019 05:00,1.147,4.288,174.195,6.966,3.492
03-03-2019 05:00,00:00.0,-8.837,0.002,0.544,2.855,0,03-06-2019 05:00,1.147,4.288,174.195,6.966,3.492
03-12-2019 06:00,00:00.0,-17.944,0.001,0.135,0.66,0,03-03-2019 06:00,1.228,4.288,1266.209,6.289,3.492
03-03-2019 06:00,00:00.0,-7.981,0.002,45.271,118.637,1500.084,03-03-2019 06:00,1.228,4.288,1266.209,6.289,3.492
03-06-2019 06:00,00:00.0,12.386,0.008,352.479,587.266,2657.624,03-03-2019 06:00,1.228,4.288,1266.209,6.289,3.492
03-09-2019 06:00,00:00.0,14.252,0.009,178.542,373.292,1780.119,03-03-2019 06:00,1.228,4.288,1266.209,6.289,3.492
03-06-2019 07:00,00:00.0,15.149,0.008,513.103,784.429,3486.801,03-03-2019 07:00,1.229,4.288,328.501,4.116,3.492
03-03-2019 07:00,00:00.0,-4.979,0.002,177.716,336.589,2505.75,03-03-2019 07:00,1.229,4.288,328.501,4.116,3.492
03-12-2019 07:00,00:00.0,-18.214,0.001,23.195,68.309,32.14,03-03-2019 07:00,1.229,4.288,328.501,4.116,3.492
03-09-2019 07:00,00:00.0,16.038,0.01,311.674,586.157,2155.68,03-03-2019 07:00,1.229,4.288,328.501,4.116,3.492
03-09-2019 08:00,00:00.0,18.716,0.01,445.571,768.446,2587.551,03-09-2019 08:00,1.148,1.028,0.039,4.116,3.492
03-12-2019 08:00,00:00.0,-18.364,0.001,102.65,232.263,319.039,03-09-2019 08:00,1.148,1.028,0.039,4.116,3.492
03-03-2019 08:00,00:00.0,-2.11,0.002,333.503,526.194,3558.405,03-09-2019 08:00,1.148,1.028,0.039,4.116,3.492
03-06-2019 08:00,00:00.0,17.094,0.007,650.033,953.27,3777.686,03-09-2019 08:00,1.148,1.028,0.039,4.116,3.492
03-09-2019 09:00,00:00.0,20.053,0.01,547.787,907.694,2118.231,03-12-2019 09:00,1.347,1.028,3171.044,9.185,3.492
03-06-2019 09:00,00:00.0,18.523,0.007,743.411,1082.293,3863.973,03-12-2019 09:00,1.347,1.028,3171.044,9.185,3.492
03-03-2019 09:00,00:00.0,1.461,0.002,461.808,671.15,3854.448,03-12-2019 09:00,1.347,1.028,3171.044,9.185,3.492
03-12-2019 09:00,00:00.0,-18.418,0.001,177.064,368.911,772.246,03-12-2019 09:00,1.347,1.028,3171.044,9.185,3.492
03-12-2019 10:00,00:00.0,-18.479,0.001,214.72,454.024,1178.721,03-09-2019 10:00,1.153,1.189,0.145,9.185,3.492
03-09-2019 10:00,00:00.0,20.466,0.01,609.146,994.433,2000.581,03-09-2019 10:00,1.153,1.189,0.145,9.185,3.492
03-03-2019 10:00,00:00.0,3.544,0.002,540.294,761.614,3957.306,03-09-2019 10:00,1.153,1.189,0.145,9.185,3.492
03-06-2019 10:00,00:00.0,19.699,0.007,790.642,1162.711,3889.153,03-09-2019 10:00,1.153,1.189,0.145,9.185,3.492
03-06-2019 11:00,00:00.0,20.544,0.007,791.33,1189.066,3835.359,03-12-2019 11:00,1.353,1.189,3778.354,10.28,3.492
03-09-2019 11:00,00:00.0,21.583,0.01,641.048,1022.677,3117.028,03-12-2019 11:00,1.353,1.189,3778.354,10.28,3.492
03-03-2019 11:00,00:00.0,4.542,0.002,557.697,791.422,3951.489,03-12-2019 11:00,1.353,1.189,3778.354,10.28,3.492
03-12-2019 11:00,00:00.0,-18.608,0.001,216.347,481.797,1276.216,03-12-2019 11:00,1.353,1.189,3778.354,10.28,3.492
03-12-2019 12:00,00:00.0,-18.905,0.001,189.097,450.331,870.491,03-06-2019 12:00,1.158,1.189,306.473,10.28,4.043
03-09-2019 12:00,00:00.0,22.51,0.01,631.408,990.514,3655.481,03-06-2019 12:00,1.158,1.189,306.473,10.28,4.043
03-06-2019 12:00,00:00.0,20.906,0.007,759.099,1159.553,3643.514,03-06-2019 12:00,1.158,1.189,306.473,10.28,4.043
03-03-2019 12:00,00:00.0,4.987,0.002,523.8,758.572,3884.882,03-06-2019 12:00,1.158,1.189,306.473,10.28,4.043
03-06-2019 13:00,00:00.0,21.155,0.008,692.667,1076.221,3648.558,03-06-2019 13:00,1.161,1.189,202.867,10.28,3.624
03-09-2019 13:00,00:00.0,22.773,0.01,572.676,900.105,3538.137,03-06-2019 13:00,1.161,1.189,202.867,10.28,3.624
03-12-2019 13:00,00:00.0,-19.33,0.001,136.465,361.774,524.762,03-06-2019 13:00,1.161,1.189,202.867,10.28,3.624
03-03-2019 13:00,00:00.0,4.964,0.002,447.626,665.337,3660.496,03-06-2019 13:00,1.161,1.189,202.867,10.28,3.624
03-09-2019 14:00,00:00.0,22.555,0.01,468.774,757.555,3170.192,03-12-2019 14:00,1.361,1.189,3722.718,10.163,3.624
03-06-2019 14:00,00:00.0,21.008,0.008,588.93,944.739,3413.569,03-12-2019 14:00,1.361,1.189,3722.718,10.163,3.624
03-03-2019 14:00,00:00.0,4.566,0.003,328.977,518.056,3212.579,03-12-2019 14:00,1.361,1.189,3722.718,10.163,3.624
03-12-2019 14:00,00:00.0,-19.799,0.001,72.505,222.157,242.303,03-12-2019 14:00,1.361,1.189,3722.718,10.163,3.624
03-03-2019 15:00,00:00.0,3.086,0.003,182.027,326.803,2314.281,03-03-2019 15:00,1.248,1.189,184.843,3.552,3.624
03-06-2019 15:00,00:00.0,20.412,0.008,460.385,774.097,2968.214,03-03-2019 15:00,1.248,1.189,184.843,3.552,3.624
03-12-2019 15:00,00:00.0,-20.322,0.001,14.652,53.035,24.654,03-03-2019 15:00,1.248,1.189,184.843,3.552,3.624
03-09-2019 15:00,00:00.0,21.944,0.011,332.512,572.601,2405.15,03-03-2019 15:00,1.248,1.189,184.843,3.552,3.624
03-09-2019 16:00,00:00.0,21.944,0.012,181.684,357.808,1621.062,03-09-2019 16:00,1.169,2.652,45.415,3.552,3.624
03-03-2019 16:00,00:00.0,1.102,0.003,45.659,107.93,687.083,03-09-2019 16:00,1.169,2.652,45.415,3.552,3.624
03-12-2019 16:00,00:00.0,-20.694,0.001,0.006,0.026,0,03-09-2019 16:00,1.169,2.652,45.415,3.552,3.624
03-06-2019 16:00,00:00.0,19.624,0.008,315.404,575.907,2316.736,03-09-2019 16:00,1.169,2.652,45.415,3.552,3.624
03-03-2019 17:00,00:00.0,0.594,0.002,0.231,0.998,0,03-12-2019 17:00,1.368,2.652,2646.475,8.389,3.624
03-06-2019 17:00,00:00.0,18.593,0.009,172.074,363.705,1616.401,03-12-2019 17:00,1.368,2.652,2646.475,8.389,3.624
03-09-2019 17:00,00:00.0,19.48,0.012,48.105,129.805,479.558,03-12-2019 17:00,1.368,2.652,2646.475,8.389,3.624
03-12-2019 17:00,00:00.0,-21.093,0.001,0,0,0,03-12-2019 17:00,1.368,2.652,2646.475,8.389,3.624
03-03-2019 18:00,00:00.0,0.443,0.002,0,0,0,03-03-2019 18:00,1.256,2.652,349.905,4.194,3.624
03-12-2019 18:00,00:00.0,-21.401,0.001,0,0,0,03-03-2019 18:00,1.256,2.652,349.905,4.194,3.624
03-06-2019 18:00,00:00.0,15.544,0.009,58.696,152.396,548.203,03-03-2019 18:00,1.256,2.652,349.905,4.194,3.624
03-09-2019 18:00,00:00.0,18.065,0.011,0.976,4.387,0,03-03-2019 18:00,1.256,2.652,349.905,4.194,3.624
03-09-2019 19:00,00:00.0,17.469,0.011,0,0,0,03-12-2019 19:00,1.372,2.652,2455.495,8.106,3.624
03-03-2019 19:00,00:00.0,0.073,0.002,0,0,0,03-12-2019 19:00,1.372,2.652,2455.495,8.106,3.624
03-06-2019 19:00,00:00.0,13.333,0.008,4.495,15.64,0,03-12-2019 19:00,1.372,2.652,2455.495,8.106,3.624
03-12-2019 19:00,00:00.0,-21.649,0,0,0,0,03-12-2019 19:00,1.372,2.652,2455.495,8.106,3.624
03-06-2019 20:00,00:00.0,12.185,0.008,0.001,0.006,0,03-03-2019 20:00,1.262,2.652,575.232,4.855,3.624
03-12-2019 20:00,00:00.0,-21.882,0,0,0,0,03-03-2019 20:00,1.262,2.652,575.232,4.855,3.624
03-03-2019 20:00,00:00.0,-0.491,0.002,0,0,0,03-03-2019 20:00,1.262,2.652,575.232,4.855,3.624
03-09-2019 20:00,00:00.0,17.211,0.01,0,0,0,03-03-2019 20:00,1.262,2.652,575.232,4.855,3.624
03-09-2019 21:00,00:00.0,16.707,0.01,0,0,0,03-09-2019 21:00,1.176,3.568,188.441,4.855,3.624
03-03-2019 21:00,00:00.0,-1.038,0.002,0,0,0,03-09-2019 21:00,1.176,3.568,188.441,4.855,3.624
03-12-2019 21:00,00:00.0,-22.122,0,0,0,0,03-09-2019 21:00,1.176,3.568,188.441,4.855,3.624
03-06-2019 21:00,00:00.0,11.393,0.008,0,0,0,03-09-2019 21:00,1.176,3.568,188.441,4.855,3.624
03-12-2019 22:00,00:00.0,-22.325,0,0,0,0,03-09-2019 22:00,1.174,6.605,1456.723,4.855,3.624
03-09-2019 22:00,00:00.0,14.862,0.01,0,0,0,03-09-2019 22:00,1.174,6.605,1456.723,4.855,3.624
03-03-2019 22:00,00:00.0,-1.529,0.002,0,0,0,03-09-2019 22:00,1.174,6.605,1456.723,4.855,3.624
03-06-2019 22:00,00:00.0,10.795,0.008,0,0,0,03-09-2019 22:00,1.174,6.605,1456.723,4.855,3.624
03-09-2019 23:00,00:00.0,13.237,0.01,0,0,0,03-06-2019 23:00,1.163,6.605,1963.481,4.855,7.386
03-12-2019 23:00,00:00.0,-22.469,0,0,0,0,03-06-2019 23:00,1.163,6.605,1963.481,4.855,7.386
03-06-2019 23:00,00:00.0,10.279,0.007,0,0,0,03-06-2019 23:00,1.163,6.605,1963.481,4.855,7.386
03-03-2019 23:00,00:00.0,-2.016,0.002,0,0,0,03-06-2019 23:00,1.163,6.605,1963.481,4.855,7.386
04-03-2019 00:00,00:00.0,-2.487,0.002,0,0,0,04-03-2019 00:00,1.259,6.605,1064.55,5.925,7.386
04-06-2019 00:00,00:00.0,9.752,0.007,0,0,0,04-03-2019 00:00,1.259,6.605,1064.55,5.925,7.386
04-12-2019 00:00,00:00.0,-22.486,0,0,0,0,04-03-2019 00:00,1.259,6.605,1064.55,5.925,7.386
04-09-2019 00:00,00:00.0,12.471,0.01,0,0,0,04-03-2019 00:00,1.259,6.605,1064.55,5.925,7.386
04-12-2019 01:00,00:00.0,-22.469,0,0,0,0,04-03-2019 01:00,1.246,6.605,1126.067,6.033,7.386
04-03-2019 01:00,00:00.0,-2.858,0.002,0,0,0,04-03-2019 01:00,1.246,6.605,1126.067,6.033,7.386
04-06-2019 01:00,00:00.0,9.345,0.007,0,0,0,04-03-2019 01:00,1.246,6.605,1126.067,6.033,7.386
04-09-2019 01:00,00:00.0,12.087,0.01,0,0,0,04-03-2019 01:00,1.246,6.605,1126.067,6.033,7.386
04-06-2019 02:00,00:00.0,9.104,0.007,0,0,0,04-03-2019 02:00,1.238,6.605,1140.568,6.066,7.386
04-12-2019 02:00,00:00.0,-22.484,0,0,0,0,04-03-2019 02:00,1.238,6.605,1140.568,6.066,7.386
04-03-2019 02:00,00:00.0,-3.156,0.002,0,0,0,04-03-2019 02:00,1.238,6.605,1140.568,6.066,7.386
04-09-2019 02:00,00:00.0,12.009,0.01,0,0,0,04-03-2019 02:00,1.238,6.605,1140.568,6.066,7.386
04-03-2019 03:00,00:00.0,-3.441,0.002,0,0,0,04-03-2019 03:00,1.233,6.605,1162.842,6.099,7.386
04-06-2019 03:00,00:00.0,9.177,0.007,3.766,12.998,11.172,04-03-2019 03:00,1.233,6.605,1162.842,6.099,7.386
04-12-2019 03:00,00:00.0,-22.517,0,0,0,0,04-03-2019 03:00,1.233,6.605,1162.842,6.099,7.386
04-09-2019 03:00,00:00.0,12.029,0.01,0,0,0,04-03-2019 03:00,1.233,6.605,1162.842,6.099,7.386
04-09-2019 04:00,00:00.0,11.971,0.01,1.138,4.251,0,04-12-2019 04:00,1.362,6.605,1638.717,6.897,7.386
04-03-2019 04:00,00:00.0,-3.682,0.002,0,0,0,04-12-2019 04:00,1.362,6.605,1638.717,6.897,7.386
04-06-2019 04:00,00:00.0,10.3,0.008,70.985,164.893,1052.826,04-12-2019 04:00,1.362,6.605,1638.717,6.897,7.386
04-12-2019 04:00,00:00.0,-22.665,0,0,0,0,04-12-2019 04:00,1.362,6.605,1638.717,6.897,7.386
04-12-2019 05:00,00:00.0,-22.84,0,0,0,0,04-06-2019 05:00,1.143,6.605,255.656,6.897,3.853
04-06-2019 05:00,00:00.0,13.171,0.008,205.795,377.121,2399.474,04-06-2019 05:00,1.143,6.605,255.656,6.897,3.853
04-09-2019 05:00,00:00.0,13.053,0.01,50.757,138.757,135.476,04-06-2019 05:00,1.143,6.605,255.656,6.897,3.853
04-03-2019 05:00,00:00.0,-3.819,0.002,0.874,3.5,0,04-06-2019 05:00,1.143,6.605,255.656,6.897,3.853
04-03-2019 06:00,00:00.0,-3.53,0.002,48.84,124.867,1479.099,04-09-2019 06:00,1.131,4.888,588.661,6.897,3.853
04-09-2019 06:00,00:00.0,14.779,0.011,174.848,367.421,507.231,04-09-2019 06:00,1.131,4.888,588.661,6.897,3.853
04-12-2019 06:00,00:00.0,-23.002,0,0.126,0.564,0,04-09-2019 06:00,1.131,4.888,588.661,6.897,3.853
04-06-2019 06:00,00:00.0,15.857,0.008,363.181,588.908,3100.135,04-09-2019 06:00,1.131,4.888,588.661,6.897,3.853
04-03-2019 07:00,00:00.0,-1.862,0.002,177.809,343.584,2381.034,04-03-2019 07:00,1.229,4.888,708.237,5.182,3.853
04-12-2019 07:00,00:00.0,-23.195,0,25.419,66.238,75.568,04-03-2019 07:00,1.229,4.888,708.237,5.182,3.853
04-06-2019 07:00,00:00.0,18.497,0.008,515.758,785.837,3485.181,04-03-2019 07:00,1.229,4.888,708.237,5.182,3.853
04-09-2019 07:00,00:00.0,16.905,0.011,326.061,580.575,1085.447,04-03-2019 07:00,1.229,4.888,708.237,5.182,3.853
04-03-2019 08:00,00:00.0,1.065,0.002,327.743,533.242,3365.86,04-03-2019 08:00,1.231,4.888,174.266,3.493,3.853
04-06-2019 08:00,00:00.0,19.891,0.008,650.034,954.47,3685.13,04-03-2019 08:00,1.231,4.888,174.266,3.493,3.853
04-12-2019 08:00,00:00.0,-22.944,0,111.269,229.259,416.254,04-03-2019 08:00,1.231,4.888,174.266,3.493,3.853
04-09-2019 08:00,00:00.0,19.729,0.012,471.631,763.109,1744.848,04-03-2019 08:00,1.231,4.888,174.266,3.493,3.853
04-12-2019 09:00,00:00.0,-22.486,0,201.913,365.808,820.825,04-09-2019 09:00,1.136,5.768,982.792,3.493,3.853
04-03-2019 09:00,00:00.0,4.214,0.002,448.896,678.246,3794.923,04-09-2019 09:00,1.136,5.768,982.792,3.493,3.853
04-09-2019 09:00,00:00.0,21.992,0.013,584.935,902.549,2161.128,04-09-2019 09:00,1.136,5.768,982.792,3.493,3.853
04-06-2019 09:00,00:00.0,20.965,0.008,753.132,1083.329,3771.962,04-09-2019 09:00,1.136,5.768,982.792,3.493,3.853
04-12-2019 10:00,00:00.0,-21.989,0,260.779,450.867,1155.189,04-06-2019 10:00,1.146,5.768,305.489,3.493,4.039
04-09-2019 10:00,00:00.0,23.554,0.013,649.364,989.397,2736.912,04-06-2019 10:00,1.146,5.768,305.489,3.493,4.039
04-06-2019 10:00,00:00.0,21.571,0.008,808.593,1163.656,3559.837,04-06-2019 10:00,1.146,5.768,305.489,3.493,4.039
04-03-2019 10:00,00:00.0,5.718,0.002,521.776,768.741,3927.02,04-06-2019 10:00,1.146,5.768,305.489,3.493,4.039
04-12-2019 11:00,00:00.0,-21.412,0,276.785,478.626,1291.598,04-03-2019 11:00,1.241,5.768,8.306,2.016,4.039
04-06-2019 11:00,00:00.0,22.328,0.008,809.143,1189.964,3789.691,04-03-2019 11:00,1.241,5.768,8.306,2.016,4.039
04-03-2019 11:00,00:00.0,6.598,0.002,540.382,798.558,3914.225,04-03-2019 11:00,1.241,5.768,8.306,2.016,4.039
04-09-2019 11:00,00:00.0,24.515,0.013,666.515,1017.692,2895.584,04-03-2019 11:00,1.241,5.768,8.306,2.016,4.039
04-06-2019 12:00,00:00.0,22.775,0.008,774.415,1160.522,3755.315,04-06-2019 12:00,1.153,5.768,185.821,2.016,3.556
04-12-2019 12:00,00:00.0,-21.006,0.001,253.188,447.192,1084.563,04-06-2019 12:00,1.153,5.768,185.821,2.016,3.556
04-09-2019 12:00,00:00.0,24.893,0.014,631.612,985.466,2648.487,04-06-2019 12:00,1.153,5.768,185.821,2.016,3.556
04-03-2019 12:00,00:00.0,7.002,0.002,504.751,765.7,3836.62,04-06-2019 12:00,1.153,5.768,185.821,2.016,3.556
04-12-2019 13:00,00:00.0,-20.861,0.001,188.146,358.705,751.225,04-12-2019 13:00,1.376,5.768,2782.841,8.591,3.556
04-06-2019 13:00,00:00.0,22.883,0.008,710.488,1077.265,3649.648,04-12-2019 13:00,1.376,5.768,2782.841,8.591,3.556
04-03-2019 13:00,00:00.0,6.945,0.002,419.799,672.435,3621.529,04-12-2019 13:00,1.376,5.768,2782.841,8.591,3.556
04-09-2019 13:00,00:00.0,24.859,0.014,553.007,894.927,2315.434,04-12-2019 13:00,1.376,5.768,2782.841,8.591,3.556
04-09-2019 14:00,00:00.0,24.561,0.014,441.603,752.202,2041.564,04-09-2019 14:00,1.152,5.673,935.274,8.591,3.556
04-06-2019 14:00,00:00.0,22.636,0.008,605.56,945.947,3438.327,04-09-2019 14:00,1.152,5.673,935.274,8.591,3.556
04-03-2019 14:00,00:00.0,6.426,0.003,295.664,525.107,3097.467,04-09-2019 14:00,1.152,5.673,935.274,8.591,3.556
04-12-2019 14:00,00:00.0,-21.036,0.001,99.528,219.192,366.938,04-09-2019 14:00,1.152,5.673,935.274,8.591,3.556
04-12-2019 15:00,00:00.0,-21.432,0.001,19.06,51.051,49.908,04-03-2019 15:00,1.252,5.673,1.274,1.552,3.556
04-03-2019 15:00,00:00.0,5.062,0.003,161.222,333.794,2154.531,04-03-2019 15:00,1.252,5.673,1.274,1.552,3.556
04-09-2019 15:00,00:00.0,23.95,0.015,303.536,566.981,1676.679,04-03-2019 15:00,1.252,5.673,1.274,1.552,3.556
04-06-2019 15:00,00:00.0,22.055,0.008,480.391,775.491,3077.853,04-03-2019 15:00,1.252,5.673,1.274,1.552,3.556
04-12-2019 16:00,00:00.0,-21.878,0,0.004,0.018,0,04-06-2019 16:00,1.166,5.673,186.827,1.552,3.561
04-06-2019 16:00,00:00.0,21.83,0.008,335.474,577.538,1840.968,04-06-2019 16:00,1.166,5.673,186.827,1.552,3.561
04-03-2019 16:00,00:00.0,3.291,0.003,40.981,114.225,592.933,04-06-2019 16:00,1.166,5.673,186.827,1.552,3.561
04-09-2019 16:00,00:00.0,22.828,0.015,162.142,351.896,1082.154,04-06-2019 16:00,1.166,5.673,186.827,1.552,3.561
04-06-2019 17:00,00:00.0,20.354,0.009,191.129,365.572,1321.836,04-12-2019 17:00,1.384,5.673,2474.457,8.138,3.561
04-09-2019 17:00,00:00.0,20.26,0.015,41.287,124.069,313.003,04-12-2019 17:00,1.384,5.673,2474.457,8.138,3.561
04-12-2019 17:00,00:00.0,-22.24,0,0,0,0,04-12-2019 17:00,1.384,5.673,2474.457,8.138,3.561
04-03-2019 17:00,00:00.0,2.33,0.002,0.277,1.392,0,04-12-2019 17:00,1.384,5.673,2474.457,8.138,3.561
04-09-2019 18:00,00:00.0,18.393,0.014,0.633,3.6,0,04-03-2019 18:00,1.261,5.673,6.812,1.951,3.561
04-06-2019 18:00,00:00.0,16.555,0.01,67.822,154.443,470.509,04-03-2019 18:00,1.261,5.673,6.812,1.951,3.561
04-03-2019 18:00,00:00.0,1.853,0.002,0,0,0,04-03-2019 18:00,1.261,5.673,6.812,1.951,3.561
04-12-2019 18:00,00:00.0,-22.53,0,0,0,0,04-03-2019 18:00,1.261,5.673,6.812,1.951,3.561
04-06-2019 19:00,00:00.0,13.902,0.009,5.525,16.329,0,04-03-2019 19:00,1.264,5.673,5.695,1.909,3.561
04-09-2019 19:00,00:00.0,17.817,0.014,0,0,0,04-03-2019 19:00,1.264,5.673,5.695,1.909,3.561
04-03-2019 19:00,00:00.0,1.544,0.002,0,0,0,04-03-2019 19:00,1.264,5.673,5.695,1.909,3.561
04-12-2019 19:00,00:00.0,-22.729,0,0,0,0,04-03-2019 19:00,1.264,5.673,5.695,1.909,3.561
04-06-2019 20:00,00:00.0,12.613,0.008,0.002,0.01,0,04-12-2019 20:00,1.389,5.673,1867.772,7.24,3.561
04-12-2019 20:00,00:00.0,-22.831,0,0,0,0,04-12-2019 20:00,1.389,5.673,1867.772,7.24,3.561
04-03-2019 20:00,00:00.0,1.486,0.002,0,0,0,04-12-2019 20:00,1.389,5.673,1867.772,7.24,3.561
04-09-2019 20:00,00:00.0,17.336,0.014,0,0,0,04-12-2019 20:00,1.389,5.673,1867.772,7.24,3.561
04-03-2019 21:00,00:00.0,1.529,0.002,0,0,0,04-09-2019 21:00,1.164,8.087,2441.744,7.24,3.561
04-09-2019 21:00,00:00.0,17.022,0.013,0,0,0,04-09-2019 21:00,1.164,8.087,2441.744,7.24,3.561
04-06-2019 21:00,00:00.0,11.762,0.008,0,0,0,04-09-2019 21:00,1.164,8.087,2441.744,7.24,3.561
04-12-2019 21:00,00:00.0,-22.894,0,0,0,0,04-09-2019 21:00,1.164,8.087,2441.744,7.24,3.561
04-12-2019 22:00,00:00.0,-22.932,0,0,0,0,04-03-2019 22:00,1.273,8.087,10.428,2.077,3.561
04-09-2019 22:00,00:00.0,16.705,0.013,0,0,0,04-03-2019 22:00,1.273,8.087,10.428,2.077,3.561
04-06-2019 22:00,00:00.0,11.184,0.008,0,0,0,04-03-2019 22:00,1.273,8.087,10.428,2.077,3.561
04-03-2019 22:00,00:00.0,1.434,0.002,0,0,0,04-03-2019 22:00,1.273,8.087,10.428,2.077,3.561
04-03-2019 23:00,00:00.0,1.084,0.002,0,0,0,04-06-2019 23:00,1.158,8.087,1684.51,2.077,6.971
04-12-2019 23:00,00:00.0,-22.914,0,0,0,0,04-06-2019 23:00,1.158,8.087,1684.51,2.077,6.971
04-09-2019 23:00,00:00.0,16.298,0.013,0,0,0,04-06-2019 23:00,1.158,8.087,1684.51,2.077,6.971
04-06-2019 23:00,00:00.0,10.867,0.008,0,0,0,04-06-2019 23:00,1.158,8.087,1684.51,2.077,6.971
05-03-2019 00:00,00:00.0,0.688,0.002,0,0,0,05-03-2019 00:00,1.268,8.087,35.559,2.531,6.971
05-06-2019 00:00,00:00.0,10.707,0.008,0,0,0,05-03-2019 00:00,1.268,8.087,35.559,2.531,6.971
05-09-2019 00:00,00:00.0,15.888,0.013,0,0,0,05-03-2019 00:00,1.268,8.087,35.559,2.531,6.971
05-12-2019 00:00,00:00.0,-22.855,0,0,0,0,05-03-2019 00:00,1.268,8.087,35.559,2.531,6.971
05-06-2019 01:00,00:00.0,10.606,0.008,0,0,0,05-06-2019 01:00,1.148,8.087,1178.461,2.531,6.135
05-09-2019 01:00,00:00.0,15.52,0.012,0,0,0,05-06-2019 01:00,1.148,8.087,1178.461,2.531,6.135
05-12-2019 01:00,00:00.0,-22.936,0,0,0,0,05-06-2019 01:00,1.148,8.087,1178.461,2.531,6.135
05-03-2019 01:00,00:00.0,0.345,0.002,0,0,0,05-06-2019 01:00,1.148,8.087,1178.461,2.531,6.135
05-06-2019 02:00,00:00.0,10.534,0.008,0,0,0,05-03-2019 02:00,1.255,8.087,38.223,2.563,6.135
05-12-2019 02:00,00:00.0,-23.123,0,0,0,0,05-03-2019 02:00,1.255,8.087,38.223,2.563,6.135
05-03-2019 02:00,00:00.0,-0.083,0.002,0,0,0,05-03-2019 02:00,1.255,8.087,38.223,2.563,6.135
05-09-2019 02:00,00:00.0,15.145,0.012,0,0,0,05-03-2019 02:00,1.255,8.087,38.223,2.563,6.135
05-09-2019 03:00,00:00.0,14.733,0.012,0,0,0,05-09-2019 03:00,1.135,6.661,1489.001,2.563,6.135
05-06-2019 03:00,00:00.0,10.444,0.008,4.301,13.723,10.306,05-09-2019 03:00,1.135,6.661,1489.001,2.563,6.135
05-03-2019 03:00,00:00.0,-0.529,0.002,0,0,0,05-09-2019 03:00,1.135,6.661,1489.001,2.563,6.135
05-12-2019 03:00,00:00.0,-23.362,0,0,0,0,05-09-2019 03:00,1.135,6.661,1489.001,2.563,6.135
05-06-2019 04:00,00:00.0,11.334,0.008,77.581,166.938,907.743,05-09-2019 04:00,1.133,6.832,1600.24,2.563,6.135
05-09-2019 04:00,00:00.0,14.36,0.012,0.841,3.516,0,05-09-2019 04:00,1.133,6.832,1600.24,2.563,6.135
05-03-2019 04:00,00:00.0,-1.133,0.002,0,0,0,05-09-2019 04:00,1.133,6.832,1600.24,2.563,6.135
05-12-2019 04:00,00:00.0,-23.658,0,0,0,0,05-09-2019 04:00,1.133,6.832,1600.24,2.563,6.135
05-03-2019 05:00,00:00.0,-1.953,0.002,0.935,4.242,0,05-12-2019 05:00,1.36,6.832,1335.097,6.408,6.135
05-09-2019 05:00,00:00.0,15.321,0.012,43.501,132.786,533.916,05-12-2019 05:00,1.36,6.832,1335.097,6.408,6.135
05-06-2019 05:00,00:00.0,14.21,0.008,215.734,378.92,2155.078,05-12-2019 05:00,1.36,6.832,1335.097,6.408,6.135
05-12-2019 05:00,00:00.0,-24.055,0,0,0,0,05-12-2019 05:00,1.36,6.832,1335.097,6.408,6.135
05-09-2019 06:00,00:00.0,17.549,0.012,159.921,361.499,1547.11,05-09-2019 06:00,1.131,4.946,610.88,6.408,6.135
05-03-2019 06:00,00:00.0,-2.703,0.002,36.43,131.215,238.623,05-09-2019 06:00,1.131,4.946,610.88,6.408,6.135
05-12-2019 06:00,00:00.0,-24.415,0,0.1,0.483,0,05-09-2019 06:00,1.131,4.946,610.88,6.408,6.135
05-06-2019 06:00,00:00.0,16.605,0.009,376.797,590.476,3041.076,05-09-2019 06:00,1.131,4.946,610.88,6.408,6.135
05-09-2019 07:00,00:00.0,19.709,0.012,307.405,574.931,2241.24,05-03-2019 07:00,1.249,4.946,100.123,3.093,6.135
05-12-2019 07:00,00:00.0,-24.49,0,25.882,64.296,182.597,05-03-2019 07:00,1.249,4.946,100.123,3.093,6.135
05-03-2019 07:00,00:00.0,-1.87,0.002,129.205,350.586,620.584,05-03-2019 07:00,1.249,4.946,100.123,3.093,6.135
05-06-2019 07:00,00:00.0,19.585,0.008,526.432,787.157,3428.557,05-03-2019 07:00,1.249,4.946,100.123,3.093,6.135
05-09-2019 08:00,00:00.0,22.111,0.013,447.22,757.71,2512.326,05-03-2019 08:00,1.252,4.946,26.219,2.411,6.135
